id	filename	md5	size	state
c12e80c2-8fec-4433-8645-84d7126562a1	c12e80c2-8fec-4433-8645-84d7126562a1/bd8839a3-4dcb-4688-b051-6f09c18d7fc7.FPKM.txt.gz	ef4378d8f36a2d3ee454be9754b7f39b	505465	validated
c2effbd3-9782-4a0d-b7fe-ffdd0d40bac4	c2effbd3-9782-4a0d-b7fe-ffdd0d40bac4/5140a52e-42c4-4374-ae49-b208aff98396.FPKM.txt.gz	56a4cc7ddf46810345a42192ea7eaa8e	490529	validated
c64ca8dc-6fcc-4ddb-b78c-b8ca8951d73c	c64ca8dc-6fcc-4ddb-b78c-b8ca8951d73c/70c7147b-b316-4409-8073-968dfd14abec.FPKM.txt.gz	d27eca65c64c012285714f1c31e3fe6d	476309	validated
c65e79cc-6f16-4932-a400-9ac6c262afa6	c65e79cc-6f16-4932-a400-9ac6c262afa6/9e189255-33ba-4802-934b-dd8a7898ef0a.FPKM.txt.gz	a01d8ebc1409a8e39ce809c803e2b14d	458613	validated
c9e3919f-e490-4dc3-abe9-becef06ba142	c9e3919f-e490-4dc3-abe9-becef06ba142/b7b21fe3-2e21-4282-a707-da3c69a4453b.FPKM.txt.gz	3dfe09e76773170641e074a2907173ed	494412	validated
cbd9eff3-00c9-4f49-80d1-a74bdd573943	cbd9eff3-00c9-4f49-80d1-a74bdd573943/27af8811-03a1-43e5-8a42-8acf158e3e13.FPKM.txt.gz	97f2f2bcfaa6079a40d3a3a02c38c2f4	494618	validated
cd44f08c-9331-41d0-be67-b34c854bb18e	cd44f08c-9331-41d0-be67-b34c854bb18e/4410295f-d9fc-43b6-8064-17ec17d5fb17.FPKM.txt.gz	7f156718d84656d512d64313f16fc8ab	474596	validated
cde7c6e0-01e4-4eda-bb18-d5d541908ba8	cde7c6e0-01e4-4eda-bb18-d5d541908ba8/14ea1c20-2700-4de0-88c0-154b116b1b8c.FPKM.txt.gz	c8ba49b16ef05db169452970871f19ea	490004	validated
d27fc6ac-18e5-4315-a783-4396b88e0f51	d27fc6ac-18e5-4315-a783-4396b88e0f51/dfeb2d54-28da-4521-b488-bdac246bb59b.FPKM.txt.gz	15148223de773705c4739cee834d288e	525908	validated
d3aacef9-8ee9-406c-8305-746e19fed055	d3aacef9-8ee9-406c-8305-746e19fed055/123db725-bd0a-4b20-ba1d-9cc3a8948f70.FPKM.txt.gz	65a550891d6c77ff4459d8fd02377de4	506383	validated
d762ada3-99c1-4ccc-a89b-d6883c075e7b	d762ada3-99c1-4ccc-a89b-d6883c075e7b/00cc9b4d-a847-464e-979a-7751e1a87ae3.FPKM.txt.gz	92e5b6012a870c0300205808e35531b1	446921	validated
d7dca648-0742-43ce-b25f-315d679ba0cb	d7dca648-0742-43ce-b25f-315d679ba0cb/70f99dbf-42bc-439c-b562-c51b8e54234e.FPKM.txt.gz	9a6c5e1f6a6a8e114abf43535a67f58c	511889	validated
dc4d401a-8d28-4000-b286-4596e41b7e0e	dc4d401a-8d28-4000-b286-4596e41b7e0e/97503aa9-93a5-4ff6-bb19-203ea235c2bf.FPKM.txt.gz	3ab5b64a9234849f2f0bfd50d95ee62a	496873	validated
de1d627b-b1f9-45bf-8485-17226ae8a79d	de1d627b-b1f9-45bf-8485-17226ae8a79d/7c12c6da-5e8a-4cd1-972f-e76178e09b7d.FPKM.txt.gz	59f7ea1cd01573da59c4b6e3fba7276f	535752	validated
e0263a92-1058-4d5a-afb8-44606782467f	e0263a92-1058-4d5a-afb8-44606782467f/3254c984-f9ec-4db5-9add-94489e000a62.FPKM.txt.gz	afb4ad4067e553a8de3c5a66e6362aa6	510290	validated
e098ce7f-77a9-4c45-a98d-d223ea3938f1	e098ce7f-77a9-4c45-a98d-d223ea3938f1/762034f5-879b-4e74-a75d-064aee08c500.FPKM.txt.gz	ff2fe97f8f6b773d98c3451ff062e9ca	481615	validated
e12c2e5f-7790-4981-b91b-93836624304b	e12c2e5f-7790-4981-b91b-93836624304b/0422da40-5671-48c5-bbe0-e32a476c5cda.FPKM.txt.gz	2b0448cdafb945999f84c044179a6bf2	530050	validated
e30e089a-4c93-448b-b285-860e49e01fa2	e30e089a-4c93-448b-b285-860e49e01fa2/72a79a28-907d-42b8-9722-93448b87c3d2.FPKM.txt.gz	3fc78c45ea71a02ef6c4c5e1f9032ddd	507927	validated
e31b6c02-8590-464a-86b5-b24feb29cf98	e31b6c02-8590-464a-86b5-b24feb29cf98/22bc2908-b3ef-40fd-a652-b3384a79bc43.FPKM.txt.gz	34536471884f5361499de88abb43d243	497358	validated
e43570ac-2203-4edb-b8db-c15df653bda8	e43570ac-2203-4edb-b8db-c15df653bda8/c0085daf-b7dd-4c12-b347-6949c2421934.FPKM.txt.gz	8e60e86674c6c2d979fecd66cc73065b	505015	validated
e55ff003-1f91-4729-b935-51bf5c73d175	e55ff003-1f91-4729-b935-51bf5c73d175/7a0818ac-0f38-4e44-87da-55d812e447cd.FPKM.txt.gz	6344d8ce1bd1d91b5843e767e1c242be	530089	validated
ec7a3723-deaa-4f49-b243-9f35ac648b1a	ec7a3723-deaa-4f49-b243-9f35ac648b1a/49072d20-b1fd-485c-b9c7-6169ce301481.FPKM.txt.gz	078b949d7db56358b12d8021e93ada0a	465102	validated
ee11dc8f-aa8e-49ae-9121-8ce211752f2e	ee11dc8f-aa8e-49ae-9121-8ce211752f2e/fa73bdce-67fb-42aa-883f-635f0e7bcdc6.FPKM.txt.gz	943bc6c180c8eda32129c6eacd014e7f	497807	validated
ee39b41c-3969-4d71-b1f9-dfcce52d36f9	ee39b41c-3969-4d71-b1f9-dfcce52d36f9/3381f3a8-9040-4ea7-bb84-76a043f5d6b0.FPKM.txt.gz	36bd977afbc2958bdbdb83179b5bbcda	497380	validated
f053db0a-2d11-4b2f-bb18-d69ad5b09456	f053db0a-2d11-4b2f-bb18-d69ad5b09456/5ac3599c-0254-4931-8dc8-3c3294be3cd7.FPKM.txt.gz	4fde7b0500388ab0441c86bfbf8f7365	459233	validated
f2350353-3970-469a-9404-3395071ca3ee	f2350353-3970-469a-9404-3395071ca3ee/63691c59-d630-4b06-82bb-3d0587638a33.FPKM.txt.gz	4360090071802985455af47dc26182d6	527286	validated
f42f9ca9-fa51-4005-998d-bfec8ace7a29	f42f9ca9-fa51-4005-998d-bfec8ace7a29/44e21ed0-bcc8-4978-ad68-81c35852b12b.FPKM.txt.gz	ca7dbfebf913b9f590c0c68663c8281e	496492	validated
f736baf5-7d71-4c33-a7e2-cbaaee6a1aca	f736baf5-7d71-4c33-a7e2-cbaaee6a1aca/d49b2de9-e099-421f-b94c-e6dd2181bb16.FPKM.txt.gz	1324b91b47973541dd2ebf66edde3caa	461718	validated
f7df2805-42fd-4da1-8517-f56bbd4fa746	f7df2805-42fd-4da1-8517-f56bbd4fa746/f006e10f-a564-425c-8d92-0b8c3d5c038f.FPKM.txt.gz	07d3698393d77864df3ab0e9e0624cfd	469584	validated
f96d5777-e71f-4bfd-abba-33533487e0b8	f96d5777-e71f-4bfd-abba-33533487e0b8/74fd04b7-c554-4bae-a1ca-6b792b0521a1.FPKM.txt.gz	cbc3a50e89c996a24bcea0e4e6da33cc	493105	validated
fba82502-a0fe-4e3e-b944-b0f3bdb37def	fba82502-a0fe-4e3e-b944-b0f3bdb37def/59608767-595f-402a-9f7f-356dd6e99a51.FPKM.txt.gz	8ae6b197157564e6cb7a0dc0de4e9173	453003	validated
fbf75b76-3ff0-4a9f-871e-4c0a7ef56de3	fbf75b76-3ff0-4a9f-871e-4c0a7ef56de3/5a58850f-397c-4786-8141-2d57dd974673.FPKM.txt.gz	cf0d27f68b73cd2f820a0fd9c24faa59	520700	validated
fc943650-8ef4-4300-8d1e-a798b361513e	fc943650-8ef4-4300-8d1e-a798b361513e/a6511301-e89e-46a4-8d57-c9803b0ac174.FPKM.txt.gz	e71ea5875cbb861a1e5577908822fd29	497340	validated
fecf9c78-9ba8-49ee-9d21-993f63c34629	fecf9c78-9ba8-49ee-9d21-993f63c34629/6e0407fb-7b98-4cc8-a6f0-f6e7f5935eca.FPKM.txt.gz	317bac723c21c7f5be15bd325db02817	512141	validated
0389130e-e2fe-4d91-899f-2f6e57a4a411	0389130e-e2fe-4d91-899f-2f6e57a4a411/11320586-6000-4f23-8e68-926175cfadf2.FPKM.txt.gz	98a3bac10bb8b64845a4b7cf71b9a6c7	492657	validated
03d984d8-17e3-40d1-8e48-406182a51a7f	03d984d8-17e3-40d1-8e48-406182a51a7f/f36f74a9-97b4-4913-86e2-56ebaf55f006.FPKM.txt.gz	256190bd354f463451f6d833501f1ef2	507589	validated
04b9f961-e895-4413-989c-b218cfed408d	04b9f961-e895-4413-989c-b218cfed408d/09977485-e1d1-41b1-b2b8-7ab0ad6df0a0.FPKM.txt.gz	54b1ebd7619cca5caaa8e59d926dafa1	496115	validated
0509a50c-3281-4fc4-8495-2f0e2694eca0	0509a50c-3281-4fc4-8495-2f0e2694eca0/d67325ce-cd01-45b8-b816-74fc73acd54a.FPKM.txt.gz	8188d41b5a88dc66e56443c73661555b	449199	validated
05b659fb-3c32-481d-8e9d-a4b78c0e41e5	05b659fb-3c32-481d-8e9d-a4b78c0e41e5/d62ce057-d970-4bb0-b929-923c7bfb9e11.FPKM.txt.gz	6420c67c8dea156836e62268ed531793	516347	validated
0a153107-be76-4054-b1d3-aa5cba09cbc4	0a153107-be76-4054-b1d3-aa5cba09cbc4/0319a4cc-ee3f-4c6f-83e1-7cdd5f865dc0.FPKM.txt.gz	5a3a2c4083868c61e9d32ccf94019050	505642	validated
0e030c29-a502-49de-acb0-f63abcd3eb2e	0e030c29-a502-49de-acb0-f63abcd3eb2e/d60b1d68-c859-43af-b9bd-1a7dae06c804.FPKM.txt.gz	23a6f1383890353d7ddfa214de28a789	493606	validated
1004ae6c-8825-4487-8b7d-0eac8d22d414	1004ae6c-8825-4487-8b7d-0eac8d22d414/df2df36d-6652-4eec-b62a-ea99af075cb6.FPKM.txt.gz	b0ff8b0c15061bd6d8734218e67e4842	515970	validated
14decac8-cf20-43cd-8a77-6f30d48bb30f	14decac8-cf20-43cd-8a77-6f30d48bb30f/1b054b39-aa38-4356-8447-71f211365a01.FPKM.txt.gz	3cb3ddcb6a2e273f9a3fe8c8fc23d306	499797	validated
16668018-6fb1-4877-839f-b376ac43b541	16668018-6fb1-4877-839f-b376ac43b541/e02d06a3-99f9-49ae-b3b0-c4427951789d.FPKM.txt.gz	9b5b6f99ea1f95553afff6526127de0f	498074	validated
17bf3ae9-b6a0-4535-afd7-2534e18afd7a	17bf3ae9-b6a0-4535-afd7-2534e18afd7a/d1878265-460d-4768-a67d-73d8d5a315b7.FPKM.txt.gz	643586a658b3159c5e86d9e12c36ca7a	520244	validated
19172af8-aadc-4c7f-a065-ed64a60bba1f	19172af8-aadc-4c7f-a065-ed64a60bba1f/c04b9aba-55bc-4ba9-b761-3fea9f0d4c90.FPKM.txt.gz	e9a20bc8ed89dccd2513a05a8269e5f8	491099	validated
19a12f7a-f7ee-40a4-a818-1301aa3239dd	19a12f7a-f7ee-40a4-a818-1301aa3239dd/708ac46f-4702-478e-b1ae-187e1a55b985.FPKM.txt.gz	228b33563efeb22b802420be35e9959a	505328	validated
1a198b3c-d005-4bdc-94e6-6b47c8f9f58a	1a198b3c-d005-4bdc-94e6-6b47c8f9f58a/adcc8dd9-0bb9-45eb-b44e-013c7167dd83.FPKM.txt.gz	5d47da0a15e66f8cdb720c33b751ae07	495697	validated
1bbaa612-f7e6-48e0-be40-34a3606af6ad	1bbaa612-f7e6-48e0-be40-34a3606af6ad/25a62766-c783-415a-96bf-dafc8f109510.FPKM.txt.gz	1b01392dfcc741c4c6928c70bcf06aa9	516889	validated
1d7986eb-5af3-4692-b4c7-fc60eb417384	1d7986eb-5af3-4692-b4c7-fc60eb417384/f8b2b799-dd9d-467e-9525-a01f3f62847a.FPKM.txt.gz	8950d775e158c62d2ca8bc1f5a5df832	505064	validated
1e72d9d1-2766-4ec3-8f35-24925ea5eb1d	1e72d9d1-2766-4ec3-8f35-24925ea5eb1d/b26f9ac5-9100-4530-8582-11ab9dbfd669.FPKM.txt.gz	cbaa498e8d7afac25043a0e51df65757	498087	validated
1f8c2090-f632-491e-bfb6-6341701157cd	1f8c2090-f632-491e-bfb6-6341701157cd/bda1a9a4-a14f-4463-81d2-a4fcca65d6f1.FPKM.txt.gz	0141bc1dd09fe458ef902249ef25cb4f	479956	validated
201b42d8-99bc-4069-b296-cdfdc156a77e	201b42d8-99bc-4069-b296-cdfdc156a77e/b539ee0c-6887-4566-b16d-0990c8e1a3c1.FPKM.txt.gz	4abb8202b6ac9c4f335d4d1caaf365c4	501116	validated
27a45f6f-4f94-4ec4-a2fd-7fed098be0ce	27a45f6f-4f94-4ec4-a2fd-7fed098be0ce/5f5c42f3-3631-43a3-9774-164eca819389.FPKM.txt.gz	ad27b7aee8ba7d457fe668ccdb7e6f76	483696	validated
287300ea-69e6-4841-8ee7-5509f308dfa0	287300ea-69e6-4841-8ee7-5509f308dfa0/3388b247-719d-41d6-a600-83abd6bd6204.FPKM.txt.gz	d85ce11bf2101d102fd6ccf88ce9200d	477420	validated
2881c22d-238e-4431-a3e6-d565cc9d72ac	2881c22d-238e-4431-a3e6-d565cc9d72ac/d51754a9-71d1-4cc4-868e-fe8d29efa4d9.FPKM.txt.gz	840839b199b112c35a5c8a005e0e4f4c	488925	validated
28bbe070-fffc-49b5-8fd4-13f20511f321	28bbe070-fffc-49b5-8fd4-13f20511f321/737a6ce7-5446-4610-bf9f-5c46b769b842.FPKM.txt.gz	835015cdac47aa9ff10ef57443e2fa0d	504656	validated
2968240f-c216-4577-98ba-11950f5125f8	2968240f-c216-4577-98ba-11950f5125f8/49db2bf9-49aa-41d3-ae5d-3aaa26ff40fb.FPKM.txt.gz	05e0bff7c614de9338c505511fc48be9	508172	validated
334a4c76-91da-47aa-b8fa-a84c71d45861	334a4c76-91da-47aa-b8fa-a84c71d45861/cb76d1df-ba6e-479d-8858-005c17c94613.FPKM.txt.gz	4dfa43b510ed87108284c0ae952496aa	528271	validated
35c31c95-cd4d-4a2e-8edb-a839ce640a38	35c31c95-cd4d-4a2e-8edb-a839ce640a38/5f7d04a4-2a28-44ae-8c27-f5e60f244432.FPKM.txt.gz	2b25ffc3374c316e6d2e0a9b4dc77cea	477788	validated
3694f87d-f5de-419d-9ff5-0912c4ac9e50	3694f87d-f5de-419d-9ff5-0912c4ac9e50/fcb5f382-f06f-4885-8ea1-c0699b408838.FPKM.txt.gz	1b6d0e2e848f7b3107436bd8d1f40965	488501	validated
370ab366-e077-4da2-91e7-91e369af8ec8	370ab366-e077-4da2-91e7-91e369af8ec8/8989435b-4c14-4d4b-8cec-c9db8511b4d0.FPKM.txt.gz	b3a0a57d658bda4ecc68c9732595c541	489114	validated
372ffe06-5ae1-4fd3-a336-56b1135883ca	372ffe06-5ae1-4fd3-a336-56b1135883ca/bf9c448b-bdc9-4f74-b13a-374e6add7939.FPKM.txt.gz	a08d8d9e6e555eb5a3eefbafd276be4a	480436	validated
3bfec6ac-aad0-4b88-a4a9-8d98267753cd	3bfec6ac-aad0-4b88-a4a9-8d98267753cd/25b8756b-61b5-40f8-bbdf-7b2de810c92f.FPKM.txt.gz	5e5a972f49233a3a56186608dbf5aab1	520114	validated
3d9e659e-ba10-4fa8-9c7a-a160f1295484	3d9e659e-ba10-4fa8-9c7a-a160f1295484/60bfd325-330c-4f93-8d08-bb2ab04ee292.FPKM.txt.gz	e41e4c6af66ff43a569f2bde00b8dee3	479306	validated
3f81dece-8cd6-4e52-a7f8-358c3667c77e	3f81dece-8cd6-4e52-a7f8-358c3667c77e/33188748-30a2-41f2-bf42-69da0f011e71.FPKM.txt.gz	819c1b783a92af5c86db2b38bdb80d42	500904	validated
448d768b-554e-4c4e-aada-ec0b5fb86c0e	448d768b-554e-4c4e-aada-ec0b5fb86c0e/abe20df7-6b97-4397-8864-881bac27e92c.FPKM.txt.gz	dbb0fd79065df4282295fb1d2f62552e	489893	validated
449e096b-bd1d-44ad-9def-621943302ea4	449e096b-bd1d-44ad-9def-621943302ea4/a1f37975-6bc2-4583-9035-8e8c70677833.FPKM.txt.gz	f3a2e4fe7a18541d9d89348b1f8898d2	499509	validated
45344b32-43eb-4315-9cf6-a7465a6ffcf6	45344b32-43eb-4315-9cf6-a7465a6ffcf6/692efd81-4aba-45fb-a7fd-35c10c79ebf2.FPKM.txt.gz	2f5aa839d32bc98858f87bf7a253291f	485111	validated
486e20ea-7734-427f-81a6-607d174557ff	486e20ea-7734-427f-81a6-607d174557ff/1e36b1ce-5849-48d5-8b9a-8102d833efc5.FPKM.txt.gz	336d0ce4d4232d3e1456ee1a1e9d9180	480209	validated
4bd858ca-9ffb-4efb-8cbd-cc7f09bb61f4	4bd858ca-9ffb-4efb-8cbd-cc7f09bb61f4/37e498a7-b147-4c38-a3f5-ed283d57f97a.FPKM.txt.gz	0700fe0a4d4b9c7a38a34b61451fef89	512703	validated
4db0a066-a493-4a12-ab78-655ca4f8c643	4db0a066-a493-4a12-ab78-655ca4f8c643/c182c07a-224c-44b5-bf0e-9bcfaa33ecc1.FPKM.txt.gz	f655b99d6986601ad08698264ec31dbe	493399	validated
4fbb907a-c881-49d4-8903-5bccee808a16	4fbb907a-c881-49d4-8903-5bccee808a16/f5c9ea63-ff66-441a-9a6b-055fdcd7cae9.FPKM.txt.gz	e89d83f8672e7880fd06274647f39dd6	510142	validated
50287245-6ed7-4bde-8323-36e7698adc6c	50287245-6ed7-4bde-8323-36e7698adc6c/97675f21-ce94-4e7c-bc46-179cc2903bf3.FPKM.txt.gz	750b29fa92132f6cf5df7bb27a23af82	495493	validated
50a655d6-08c6-4a09-a671-946157e21170	50a655d6-08c6-4a09-a671-946157e21170/d4653ecd-d656-46a6-8161-da29271ca88b.FPKM.txt.gz	ce19aed54ab81355c9a17e4cee9ba9ea	476345	validated
512dd57a-46f8-4ca6-bad1-6cd993293fe5	512dd57a-46f8-4ca6-bad1-6cd993293fe5/e8f1fe81-08ce-4db4-bd74-5f9d4b4143f3.FPKM.txt.gz	63830adc7fefdc894a1377d5afa51fe7	492534	validated
53a4a381-c0c9-4645-a754-bcaddffc4776	53a4a381-c0c9-4645-a754-bcaddffc4776/0e7094cf-4c79-43f4-8b72-9de259e5e18f.FPKM.txt.gz	bfe55812db4edaa3bfc1ed6d1fbc4e5a	475506	validated
545ce958-6364-4979-8950-a08d8ccbce38	545ce958-6364-4979-8950-a08d8ccbce38/d23905fa-4722-4c97-8b75-ea8ae67faf40.FPKM.txt.gz	07c417c9b7c8e3a17857cf9c49cffd93	516845	validated
54b6f8e0-6d93-48be-8ab5-59926cb21935	54b6f8e0-6d93-48be-8ab5-59926cb21935/b0556a60-d6c1-417a-96c0-a861eb45f95d.FPKM.txt.gz	27289a5bc0884226beafacb87a266e7c	507582	validated
558f85da-a021-4c10-af50-091fa4976837	558f85da-a021-4c10-af50-091fa4976837/665cc2e6-600b-4557-911a-ad94340333aa.FPKM.txt.gz	407c9bc656c3e7a19aca8d4e5a2be49f	531165	validated
55beecdf-4c7d-4738-8ead-80fc3df758d1	55beecdf-4c7d-4738-8ead-80fc3df758d1/4ea4ed16-8597-426c-9485-0fc8a8d81973.FPKM.txt.gz	1ade0df0415cc65d4a7285417d2bf18b	481945	validated
55e4abac-0d8e-4374-bfc7-3ef935767a76	55e4abac-0d8e-4374-bfc7-3ef935767a76/3f59c9f4-10e4-4410-9515-9488181f54fc.FPKM.txt.gz	c983225cbba508205c35c84d4baf4142	471721	validated
56fd109b-8e3a-4eec-86fa-d18f48eaed02	56fd109b-8e3a-4eec-86fa-d18f48eaed02/f38b2f21-c5a5-4699-9727-eae9c96aac55.FPKM.txt.gz	e64f0366f84b2c24c42efb063837d19b	509695	validated
57d846df-3e9a-4835-9ae1-26c09bdf39d0	57d846df-3e9a-4835-9ae1-26c09bdf39d0/a8e396d2-9528-4d8d-8e22-f56be5397cc1.FPKM.txt.gz	a2f4483b9a5ee6d16ec9ee249874a156	475134	validated
582bb214-3b82-4961-9198-2bfb523947e0	582bb214-3b82-4961-9198-2bfb523947e0/7324b2d6-dd30-4f99-a101-7c3d497bbcb8.FPKM.txt.gz	ed03b2c622ddb076875a56cc4cf901c6	506218	validated
59d32ab4-67d1-49bd-aa42-f86c58a4fd3f	59d32ab4-67d1-49bd-aa42-f86c58a4fd3f/0ee30795-d8ef-4ce1-b3f0-084b7a39bf35.FPKM.txt.gz	89e28d8ae98594cd02ec13aa010c0492	523363	validated
5cc4d0f8-d8c8-406c-a609-bfbfe363821f	5cc4d0f8-d8c8-406c-a609-bfbfe363821f/d265829a-9e49-4e21-ba72-67f5ba406204.FPKM.txt.gz	05906dd19e6b3b1b2f25bbb2e64c0d6a	430511	validated
5ccd1f91-e867-4614-b0d2-d5a5aeb2bb6f	5ccd1f91-e867-4614-b0d2-d5a5aeb2bb6f/08dd2c8c-537f-4d02-a4b8-9c123156f0d4.FPKM.txt.gz	ec34a63fe7468dec1a305919d4341e0a	500632	validated
5d4e21cc-e458-4216-88b4-8a368b0c2d6c	5d4e21cc-e458-4216-88b4-8a368b0c2d6c/eb013d15-9a9d-4645-a009-a0d83a7a4590.FPKM.txt.gz	d6f4c9f158bf87b553bd57be91807e44	499515	validated
5fa2ecf0-4b84-4855-81e2-6b9ffa3325da	5fa2ecf0-4b84-4855-81e2-6b9ffa3325da/4dba6abb-15ab-436d-baf9-232e436b19f8.FPKM.txt.gz	5dd2314a8e74c2f7fd30bbc7eaf517e2	479715	validated
60d9d8ec-13fc-49cc-b607-ed4f04ffdacc	60d9d8ec-13fc-49cc-b607-ed4f04ffdacc/799199d9-0ff7-4d58-97bd-08009f64947d.FPKM.txt.gz	91e1a9e1b54b30fee00e6ba9074ce071	526862	validated
63774b7b-df99-4d47-ba59-ca81feb339e8	63774b7b-df99-4d47-ba59-ca81feb339e8/6d2ad70f-fc8f-4881-a08e-bfd2128d7652.FPKM.txt.gz	c829b5b55e471bf1fa52fb39631c12fb	518392	validated
63f91d56-620d-468d-8df0-409217cbdbce	63f91d56-620d-468d-8df0-409217cbdbce/4cf333ec-bd88-4349-9c72-ee06d32e8cd2.FPKM.txt.gz	a632e15e860ca816768d957a47f103a7	509449	validated
67a07aea-08b9-4033-8d97-734acc633f21	67a07aea-08b9-4033-8d97-734acc633f21/00f768f9-9e6c-4e84-bdba-c19368f7e522.FPKM.txt.gz	95e89e25480a0bfcfdb0db8d559fc2e7	516503	validated
67a67cde-044f-47ab-8e98-745176b6b328	67a67cde-044f-47ab-8e98-745176b6b328/c3fe7418-c082-4c77-96f7-f22bd6210139.FPKM.txt.gz	02f940509d5a659633cf62700a0bcea5	492153	validated
686314e9-bec9-4798-b0b8-39450be6b9fa	686314e9-bec9-4798-b0b8-39450be6b9fa/955e7043-03a9-4a8e-8e7d-cfc52546da82.FPKM.txt.gz	9016ca993c7104f865c34dd5db356da9	479289	validated
6ad92516-6a8f-49e9-aea5-63888bb10594	6ad92516-6a8f-49e9-aea5-63888bb10594/dd9a3ab6-6c93-4b47-9b4e-62e56767054b.FPKM.txt.gz	914751c452d965bd6cc03b5a978aba17	523488	validated
6b70931f-632a-44dd-be39-753dba9d5f7a	6b70931f-632a-44dd-be39-753dba9d5f7a/62f84581-4c7d-4c8e-835c-9304bcec3106.FPKM.txt.gz	4c27e6bb730a3ad4ce394b6be2625528	501676	validated
6bd4d7b4-8e6a-4cd6-9142-f464c463343a	6bd4d7b4-8e6a-4cd6-9142-f464c463343a/a42c7fc3-4f41-4b15-b1ec-2108fa916f6a.FPKM.txt.gz	278362d08bd084322ac25bdd5abd192a	526254	validated
6bf6c1a6-b481-4b07-a51f-0b4397efff64	6bf6c1a6-b481-4b07-a51f-0b4397efff64/c419c0fe-74c5-44b1-89ed-887c2c3cfded.FPKM.txt.gz	1a6b58dbcab10f5f0f8b30caec1a61cf	504621	validated
6edd419f-35ba-42ff-b151-49f083088fc1	6edd419f-35ba-42ff-b151-49f083088fc1/f3e7201c-725e-4dd1-8938-24f7637785db.FPKM.txt.gz	2037d4a6352bab718841846937107b1f	445798	validated
71502eeb-34d7-408a-94b8-9974b245a139	71502eeb-34d7-408a-94b8-9974b245a139/192fb5a0-8ee2-4c96-a3ed-e89904a3d086.FPKM.txt.gz	f8c47f44ae228d4f66b2104689b5b1b9	528096	validated
717cf0de-e4b5-43b9-86ab-90bb45d13d1c	717cf0de-e4b5-43b9-86ab-90bb45d13d1c/28004569-048d-4f8c-99aa-7a8c69a98dcc.FPKM.txt.gz	80573f375529615d27831a6e9a8fbfc7	509801	validated
7318e91a-5861-48ec-9bd4-ab9b6bb2a805	7318e91a-5861-48ec-9bd4-ab9b6bb2a805/b9134508-ab9b-41ef-b6e3-745b85353a55.FPKM.txt.gz	c03e401c8e3489754d2d2026c9b97030	507513	validated
77986019-d65c-4bec-8af9-3c1c4fe653c7	77986019-d65c-4bec-8af9-3c1c4fe653c7/9c22b778-e2dc-4fa7-a135-2b78926bb82b.FPKM.txt.gz	5fb0aaa39052335f1fb19a44ccdcd405	497417	validated
78139bf5-bcbc-4456-9547-19bc8dfb2e01	78139bf5-bcbc-4456-9547-19bc8dfb2e01/f1fcd165-ddbc-44b8-b062-ae5199c53cba.FPKM.txt.gz	245dbe2d0b2c7fa5601259518ada1d7b	507058	validated
7a4fb2f9-4a29-4607-8e2f-38ec9bdf7672	7a4fb2f9-4a29-4607-8e2f-38ec9bdf7672/e5a78b77-957f-44d5-b69b-12abbfbea50c.FPKM.txt.gz	9e896ad08d79fbb62f4398f453264667	546966	validated
7a626f68-b066-419c-9cf1-b4ac3e75b9bc	7a626f68-b066-419c-9cf1-b4ac3e75b9bc/d547863f-18eb-4c29-8265-953055c129d3.FPKM.txt.gz	e1cb1f6c6adabdf766315bb40c99ea2d	493536	validated
7afa9683-0452-4397-89aa-735ac1afaa7d	7afa9683-0452-4397-89aa-735ac1afaa7d/bf8d10e1-1241-48fa-95a2-9e97fc58c17a.FPKM.txt.gz	9d83fb912567681ad1d968b15859ab22	499679	validated
7c5db6fe-6aa5-4e15-8784-098ed999310e	7c5db6fe-6aa5-4e15-8784-098ed999310e/15864159-be88-41c8-bdef-c2c5927cb1a1.FPKM.txt.gz	c7137c99e4f200dd5b803c3585e6c6d4	493251	validated
7d9e2fb4-996c-4a9f-832a-2f4830991b3a	7d9e2fb4-996c-4a9f-832a-2f4830991b3a/de19faaa-60f9-4b3d-be28-00505d5a82e5.FPKM.txt.gz	6509a4a349abc7ba6455b8c7abb1713c	534366	validated
7dbf5219-2585-4be5-8125-8c9fa9bfa27e	7dbf5219-2585-4be5-8125-8c9fa9bfa27e/08239d16-937c-4758-9e3d-38217e4c9f35.FPKM.txt.gz	415b515910ad47430fd1b2c2e926607d	469251	validated
7f1aa1b3-2050-40de-8695-c2919f60cfdb	7f1aa1b3-2050-40de-8695-c2919f60cfdb/1f5ff5c6-64a8-4214-b304-634aae40202a.FPKM.txt.gz	4fc45da800a89623cfdb167b8464a359	495926	validated
84b07dfa-879c-4090-b9e3-21117362b199	84b07dfa-879c-4090-b9e3-21117362b199/d32c878b-e693-4eae-a615-7767371b3ae4.FPKM.txt.gz	841ddd5a10cf637aaa50b08df18c1ae4	509201	validated
85138e0e-6e1f-49d6-afc0-bd5983b2c0e1	85138e0e-6e1f-49d6-afc0-bd5983b2c0e1/df959336-a712-47a9-9042-b2b6bc01e813.FPKM.txt.gz	a0fc587966331007b739c38f3bdfef71	486765	validated
85237fff-b839-41f3-a023-964226b9fa1f	85237fff-b839-41f3-a023-964226b9fa1f/066a17b9-c724-4390-9a5f-d46cde556de3.FPKM.txt.gz	8c46f34551558b6ce4903830cc939dc2	503628	validated
